customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;target90
4147;2008-12-08;1;0;8;2008-12-08;0;1;0;0;49;;0;;1;1;0;0;0;1;2008-12-10;2008-12-09;407;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
42845;2008-11-13;0;0;1;2008-11-13;1;1;2;0;64;53;0;;3;1;0;0;0;0;2008-11-17;2008-11-14;936;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
49185;2008-08-05;1;0;2;2008-08-05;0;3;2;0;12;;0;;4;3;0;1;0;0;2008-08-19;2008-08-06;1161;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
25793;2008-10-27;0;0;9;2008-10-27;0;1;0;0;45;;0;AB;3;3;0;0;0;0;2008-10-28;2008-10-27;977;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1
43373;2008-04-16;0;0;7;2008-04-16;0;1;0;0;52;;0;;1;1;0;0;0;1;2008-04-30;2008-04-30;163;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
58405;2008-12-21;1;0;12;2008-12-21;0;1;2;0;88;;0;;1;1;0;0;0;0;2008-12-23;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
14555;2008-08-30;0;0;12;2008-08-30;0;2;0;0;44;;1;;1;2;0;1;0;0;2009-09-02;2008-10-09;1410;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27437;2008-12-08;0;0;1;2008-12-08;1;2;1;1;44;;0;;1;1;0;1;0;0;2008-12-10;2008-12-10;749;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
50974;2008-09-25;0;0;5;2008-09-25;0;1;0;0;22;;1;;1;1;0;0;0;0;2008-09-29;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13893;2008-12-13;1;0;12;2008-12-13;0;1;0;0;25;;0;;4;3;0;0;0;0;2008-12-16;2008-12-14;561;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
13508;2008-08-26;1;0;9;2008-08-26;0;1;0;0;07;;1;;1;1;0;0;0;0;2008-08-27;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7365;2008-11-23;0;0;4;2008-11-23;0;2;0;0;54;;0;;4;3;0;1;0;0;2008-11-25;2008-11-24;1128;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
30494;2008-08-04;1;0;4;2008-08-04;0;1;2;0;57;26;0;;3;6;0;0;0;0;2008-08-05;2008-08-04;2966;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0
44861;2008-09-16;1;0;12;2008-09-16;1;1;3;0;32;;0;;3;1;0;0;0;0;2008-09-18;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
35183;2008-07-13;1;0;9;2008-07-13;1;1;0;0;34;34;0;BQ;3;2;0;0;0;0;2008-07-15;2008-07-14;184;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
4680;2008-06-17;0;0;9;2008-06-17;0;2;0;0;59;;0;;4;2;0;1;0;0;2008-06-19;2008-06-18;149;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
16539;2008-08-27;1;0;4;2008-08-27;1;1;2;0;22;20;0;CA;2;1;0;0;0;1;2008-08-29;2008-08-28;283;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
21264;2008-08-20;0;0;12;2008-08-20;0;1;3;0;65;;0;;4;2;0;0;0;1;2008-09-03;2008-08-26;199;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
31702;2008-06-25;0;0;9;2008-06-25;0;2;1;1;44;;0;;1;2;0;1;0;0;2008-06-26;2008-06-25;229;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
17776;2008-04-10;1;0;12;2008-04-10;0;1;1;1;24;;0;AE;2;1;0;0;0;0;2008-04-24;2008-04-14;326;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
40384;2008-11-25;2;0;4;2008-11-25;0;1;0;0;23;;0;;3;1;0;0;0;0;2008-11-27;2008-11-26;683;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
61527;2008-06-09;0;0;12;2008-06-09;0;1;0;0;52;;0;;4;6;0;0;0;0;2008-06-11;2008-06-10;1265;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0
18875;2008-08-02;0;0;5;2008-08-02;0;2;2;0;44;;0;;4;2;0;1;0;0;2008-08-05;2008-08-04;690;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
15529;2008-04-18;0;0;12;2008-04-18;0;3;0;0;65;;0;;4;1;0;1;0;0;2008-04-21;2008-04-18;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
4144;2008-06-01;1;0;9;2008-06-01;0;2;0;0;52;;1;;1;1;0;1;0;0;2008-07-01;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
59535;2008-07-29;0;0;0;2008-07-29;1;1;2;0;76;;0;AE;5;1;0;0;0;0;2008-08-12;2008-08-01;696;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1
46542;2008-07-12;0;0;12;2008-07-12;0;3;1;1;42;;0;;4;4;0;1;0;0;2009-07-16;2008-08-09;1692;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0
65804;2008-05-25;2;0;8;2008-05-25;0;1;0;0;45;;0;;3;1;0;0;0;0;2008-05-27;2008-05-26;630;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
38742;2008-04-03;1;0;2;2008-04-03;0;1;3;0;75;;0;;1;1;0;0;0;0;2008-04-07;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46678;2008-08-06;0;0;12;2008-08-06;0;1;2;0;61;;0;;4;2;0;0;0;0;2008-08-08;2008-08-07;826;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
49194;2008-09-30;1;0;12;2008-09-30;0;1;0;0;66;;0;;4;2;0;0;0;0;2008-10-14;2008-11-17;650;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
14881;2008-10-16;1;0;4;2008-10-16;0;3;1;1;14;;0;;2;1;0;1;0;0;2008-10-17;2008-10-16;966;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
53733;2008-07-05;1;0;8;2008-07-05;1;1;2;0;71;;0;;4;3;0;0;0;0;2008-07-08;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
61770;2008-08-05;1;0;4;2008-08-05;0;2;2;0;40;;1;;1;1;0;1;0;0;2008-08-06;2008-08-06;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
59382;2008-08-13;0;0;11;2008-08-13;0;1;0;0;91;;0;;3;2;0;0;0;0;2008-08-15;2008-08-15;442;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
23568;2008-06-24;1;0;12;2008-06-24;0;1;0;0;14;;0;;4;2;0;0;0;0;2008-06-25;2008-06-24;593;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1
30706;2008-11-10;0;0;4;2008-11-10;0;2;2;0;45;;1;;3;3;0;1;0;0;2008-11-11;2008-11-11;1187;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
34875;2008-12-03;0;0;9;2008-12-03;0;1;0;0;35;;0;;3;1;0;0;0;1;2008-12-05;2008-12-04;451;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
31638;2008-04-28;0;0;9;2008-04-28;0;1;1;1;09;;0;;2;1;0;0;0;0;2008-04-29;2008-04-28;106;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
18916;2008-10-31;0;0;12;2008-10-31;0;2;2;0;51;;1;;1;3;0;1;0;0;2008-11-04;2008-11-01;1192;3;0;0;0;3;0;0;0;0;0;0;0;0;0;1
1691;2008-04-25;1;0;12;2008-04-25;0;1;2;0;97;;0;;2;1;0;0;0;0;2008-04-28;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
56776;2008-06-18;1;0;12;2008-06-18;0;3;0;0;40;;0;AQ;2;1;0;0;0;1;2008-06-19;2008-06-18;106;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
51077;2008-09-04;0;0;4;2008-09-04;0;1;0;0;77;;0;;1;1;0;0;0;1;2008-09-08;2008-09-05;168;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
20043;2008-12-26;1;0;5;2008-12-26;0;1;0;0;87;;0;;2;1;0;0;0;1;2008-12-29;2008-12-27;134;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
65760;2008-12-12;1;0;12;2008-12-12;0;1;2;0;70;;0;AB;3;2;0;0;0;0;2008-12-16;2008-12-13;596;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
62745;2008-11-12;0;0;12;2008-11-12;0;2;0;0;52;;0;;4;3;0;1;0;0;2008-11-13;2008-11-12;1131;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
4339;2008-12-12;0;0;6;2008-12-12;0;1;0;0;08;;0;BQ;5;7;0;0;0;0;2008-12-16;2008-12-13;3982;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0
49452;2008-09-02;1;0;4;2008-09-02;0;2;0;0;33;;0;;4;1;0;1;0;0;2008-09-04;2008-09-03;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
39687;2008-10-22;0;0;8;2008-10-22;0;1;0;0;99;;0;BL;4;7;0;0;0;0;2008-10-24;2008-10-23;3428;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0
61708;2008-12-27;0;0;5;2008-12-27;0;1;0;0;37;;1;AX;1;1;0;0;0;0;2008-12-30;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
18359;2008-09-12;1;0;8;2008-09-12;1;1;0;0;37;;0;;4;2;0;0;0;0;2008-09-15;2008-09-12;1052;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
56264;2008-08-15;0;0;4;2008-08-13;0;1;1;1;51;;0;;3;2;0;0;0;0;2008-08-28;2008-08-22;204;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
62473;2008-05-02;0;0;4;2008-05-02;0;1;0;0;12;;0;;4;3;0;0;0;0;2008-06-02;2008-05-15;893;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0
29908;2008-08-31;0;0;8;2008-08-31;0;1;0;0;93;;0;BQ;1;1;0;0;0;0;2008-09-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57558;2008-06-14;0;0;4;2008-06-14;0;1;0;0;90;;0;;4;2;0;0;0;0;2008-06-17;2008-06-16;1178;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
57019;2008-12-22;1;0;9;2008-12-22;0;1;3;0;25;;0;;3;1;0;0;0;0;2008-12-23;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
38511;2008-12-29;0;0;4;2008-12-29;0;1;3;0;83;;0;;2;1;0;0;0;0;2008-12-31;0000-00-00;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
45482;2008-09-26;0;0;4;2008-09-26;0;2;0;0;59;;1;;1;1;0;1;0;1;2008-09-30;2008-09-27;353;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
52098;2008-12-08;0;0;9;2008-12-08;0;1;0;0;60;;0;;5;3;0;0;0;0;2008-12-09;2008-12-08;1560;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
50155;2008-06-01;0;0;5;2008-06-01;0;3;0;0;55;;1;;4;2;0;1;0;0;2008-06-16;2008-06-02;1238;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
19971;2008-12-22;0;0;12;2008-12-22;0;1;0;0;10;;0;;4;1;0;0;0;0;2009-02-05;2009-03-06;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
35315;2008-09-02;0;0;2;2008-09-02;1;1;0;0;70;;0;;3;2;0;0;0;1;2008-09-16;2008-09-12;571;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
14774;2008-07-26;1;0;1;2008-07-26;0;1;0;0;80;;0;;3;1;0;0;0;0;2008-07-29;2008-07-28;445;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
53429;2008-08-10;0;0;11;2008-08-10;0;1;2;0;95;;0;;1;1;0;0;0;0;2008-08-12;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
42325;2008-04-08;2;0;12;2008-04-08;0;1;3;0;13;;0;;5;1;0;0;0;0;2008-04-09;2008-04-09;209;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0
12480;2008-11-04;0;0;0;2008-11-04;0;1;1;1;32;;0;AE;2;1;0;0;0;0;2009-11-06;0000-00-00;106;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
26233;2008-10-29;0;0;5;2008-10-29;0;2;1;1;50;;0;;5;5;0;1;0;0;2008-11-12;2008-11-11;1414;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0
64270;2008-09-24;0;0;4;2008-09-24;0;1;0;0;90;;0;CA;3;3;0;0;0;0;2008-09-25;2008-09-24;595;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
35484;2008-04-14;0;0;9;2008-04-14;0;2;0;0;50;53;0;;5;1;0;1;0;0;2008-04-16;2008-04-15;124;0;0;0;0;26;0;0;0;0;0;0;0;0;0;1
61836;2008-06-17;1;0;8;2008-06-17;0;1;2;0;88;;1;;4;2;0;0;0;0;2008-06-19;2008-06-18;533;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
51407;2008-07-12;1;0;12;2008-07-12;0;1;0;0;49;;0;;3;1;0;0;0;0;2008-07-15;2008-07-14;421;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
26375;2008-11-11;1;0;9;2008-11-11;0;1;0;0;59;;0;;5;1;0;0;0;0;2008-11-12;2008-11-12;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
23532;2008-08-21;1;0;12;2008-08-21;0;1;2;0;30;;0;AB;5;3;0;0;0;0;2008-09-04;2008-08-26;1848;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1
20950;2008-08-11;1;0;2;2008-08-11;0;1;2;0;82;;0;;5;4;0;0;0;0;2008-08-13;0000-00-00;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
5637;2008-05-29;0;0;8;2008-05-29;0;3;0;0;18;;0;;2;1;0;1;0;1;2008-06-12;2008-05-30;346;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
34484;2008-10-24;0;0;8;2008-10-24;0;1;0;0;59;;0;;3;1;0;0;0;0;2008-10-27;2008-10-24;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
28166;2008-11-29;1;0;12;2008-11-29;0;1;3;0;63;;0;;1;1;0;0;0;0;2008-12-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14950;2008-11-13;0;0;9;2008-11-13;0;3;1;1;99;;0;;4;6;0;1;0;0;2008-11-14;2008-11-13;1687;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
42896;2008-05-03;0;0;6;2008-05-02;0;1;0;0;07;;0;;4;2;0;0;0;0;2008-05-06;2008-05-05;1081;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
56576;2008-09-02;2;0;12;2008-09-02;0;1;3;0;81;;0;;5;1;0;0;0;0;2008-09-04;2008-09-03;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
64365;2008-08-24;0;0;4;2008-08-24;0;1;0;0;44;;0;;4;4;0;0;0;0;2008-09-09;2008-08-28;814;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
46834;2008-12-26;1;0;4;2008-12-26;0;3;1;1;17;;0;;4;3;0;1;0;0;2009-01-12;2008-12-29;1176;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
6889;2008-10-06;0;0;3;2008-10-06;0;3;1;1;65;;0;BD;5;1;0;1;0;0;2008-10-08;2008-10-08;914;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
11190;2008-08-11;0;0;9;2008-08-11;1;3;1;1;18;;0;;4;2;0;1;0;0;2008-08-26;2008-08-20;231;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
34582;2008-04-20;0;0;4;2008-04-20;0;3;1;1;97;;0;;3;3;0;1;0;0;2008-04-22;2008-04-21;1065;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
4247;2008-10-27;0;0;9;2008-10-27;0;1;0;0;70;70;0;;3;1;0;0;0;0;2008-10-29;2008-10-28;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
51987;2008-06-17;1;0;4;2008-06-17;0;1;0;0;85;;0;;2;1;0;0;0;1;2008-07-01;2008-06-27;435;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
24133;2008-08-05;1;0;12;2008-08-05;0;3;0;0;13;;0;;5;5;0;1;0;0;2008-08-06;2008-08-05;3073;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
35968;2008-05-24;1;0;9;2008-05-24;1;1;0;0;76;;0;;2;1;0;0;0;1;2009-05-26;2008-05-24;395;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0
18459;2008-12-24;1;0;9;2008-12-24;0;1;2;0;10;;0;;4;1;0;0;0;0;2008-12-26;2008-12-27;756;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
11610;2008-11-06;0;0;4;2008-11-06;0;3;2;0;37;;0;;3;1;0;1;0;0;2008-11-07;2008-11-06;426;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
13887;2008-12-21;1;0;9;2008-12-21;0;2;0;0;41;;0;;3;3;0;1;0;0;2008-12-23;2008-12-22;1090;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1
48982;2008-09-04;0;0;12;2008-09-04;0;3;1;1;96;;0;;5;2;0;1;0;0;2008-09-17;2008-09-08;1285;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
41383;2008-11-04;2;0;12;2008-11-04;0;3;0;0;60;40;0;AQ;4;1;0;0;0;0;2008-11-06;2008-11-05;680;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
25579;2008-12-29;1;0;9;2008-12-29;0;3;1;1;44;;0;AQ;4;1;0;0;0;0;2009-01-07;2009-01-02;278;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
51795;2008-09-06;0;0;12;2008-09-06;0;1;0;0;74;;0;;3;3;0;0;0;0;2008-09-09;2008-09-08;300;0;0;1;2;0;1;0;0;0;0;0;0;0;0;1
9109;2008-11-19;0;0;4;2008-11-19;0;1;0;0;06;;0;BQ;2;4;0;0;0;0;2008-12-03;2008-12-03;1128;1;0;0;0;1;0;0;0;0;0;0;0;3;0;1
37584;2008-11-24;2;0;12;2008-11-24;0;1;0;0;66;;0;;3;1;0;0;0;0;2008-11-25;2008-11-25;498;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
38313;2008-07-31;0;0;4;2008-07-31;0;1;0;0;54;;0;;2;2;0;0;0;1;2008-08-04;2008-08-01;243;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27895;2008-07-19;1;0;0;2008-07-19;1;3;0;0;55;;1;;1;2;0;1;0;0;2009-07-22;2008-07-22;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
12941;2008-10-08;0;0;9;2008-10-02;0;1;2;0;66;;1;AX;1;1;0;0;0;0;2008-10-10;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
52157;2008-10-14;0;0;9;2008-10-14;0;2;1;1;52;;0;;3;6;0;1;0;0;2008-10-16;2008-10-15;517;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1
32215;2008-12-08;0;0;2;2008-12-08;0;1;2;0;16;;0;;5;6;0;0;0;0;2009-12-10;2009-04-22;3548;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1
37788;2008-06-12;2;0;4;2008-06-12;0;3;1;1;45;;0;;4;3;0;1;0;0;2008-06-16;2008-06-13;1522;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
6703;2008-05-28;0;0;9;2008-05-28;0;1;2;0;60;;0;BQ;3;1;0;0;0;0;2008-05-30;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33917;2008-06-14;0;0;12;2008-06-14;0;3;1;1;23;;0;;1;1;0;1;0;0;2008-06-17;2008-06-14;167;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
56145;2008-09-23;1;0;9;2008-09-23;0;1;3;0;34;;1;AX;1;1;0;0;0;0;2008-09-25;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
41040;2008-06-23;1;0;5;2008-06-23;0;1;2;0;24;;0;;2;1;0;0;0;0;2008-06-25;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
26480;2008-11-30;2;0;9;2008-11-30;0;3;0;0;26;;0;;2;1;0;1;0;1;2008-12-02;2008-12-01;247;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
29163;2008-12-22;0;0;6;2008-12-22;0;2;0;0;51;;0;;4;3;0;1;0;0;2008-12-23;2008-12-22;1533;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
26091;2008-07-30;0;0;2;2008-07-30;0;1;2;0;18;;0;BQ;1;1;0;0;0;0;2008-08-01;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
49464;2008-10-17;2;0;12;2008-10-17;0;1;0;0;87;;0;BQ;5;4;0;0;0;0;2009-10-20;2008-11-20;704;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0
60087;2008-12-10;1;0;4;2008-12-10;0;3;1;1;79;;0;;3;1;0;1;0;0;2009-12-15;2009-01-02;71;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
28054;2008-04-26;0;0;3;2008-04-26;0;1;2;0;90;;1;;3;3;0;0;0;0;2008-04-29;2008-04-26;1544;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
27118;2008-05-06;0;0;5;2008-05-06;0;1;2;0;42;;1;;3;2;0;0;0;0;2008-05-07;2008-05-07;645;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
53756;2008-05-18;0;0;12;2008-05-18;0;1;0;0;20;;0;;3;2;0;0;0;0;2008-05-20;2008-05-19;932;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
49487;2008-08-21;0;0;12;2008-08-21;0;1;0;0;13;;0;CA;1;1;0;0;0;1;2009-08-25;2008-08-22;158;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
13971;2008-12-28;0;0;8;2008-12-28;0;1;2;0;94;;0;;5;4;0;0;0;0;2009-01-13;2008-12-29;1304;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
12595;2008-10-13;1;0;9;2008-10-13;0;1;2;0;12;;0;;4;2;0;0;0;0;2008-10-14;2008-10-13;947;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2244;2008-11-10;0;0;12;2008-11-10;0;2;0;0;41;;0;;4;3;0;1;0;0;2008-11-12;2008-11-11;1212;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1
45613;2008-10-06;0;0;4;2008-10-06;0;3;1;1;83;;0;;3;1;0;1;0;0;2008-10-07;2008-10-07;638;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
63711;2008-12-17;0;0;4;2008-12-17;1;3;1;1;75;;0;;3;1;0;1;0;0;2008-12-19;2008-12-18;197;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
33622;2008-12-09;2;0;12;2008-12-09;0;1;3;0;58;;0;;4;2;0;0;0;0;2008-12-11;2008-12-10;399;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
36168;2008-12-03;0;0;0;2008-12-03;0;2;0;0;59;48;0;;3;1;0;1;0;0;2008-12-04;2008-12-03;306;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
27820;2008-07-19;0;0;4;2008-07-19;0;1;0;0;52;;0;;3;2;0;0;0;0;2008-07-22;2008-07-21;306;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
35548;2008-04-09;1;1;12;2008-04-09;1;1;3;0;40;;0;BQ;3;1;0;0;0;0;2008-04-22;2008-05-13;472;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
33652;2008-08-09;0;0;2;2008-08-09;0;1;2;0;84;;0;BQ;3;2;0;0;0;0;2008-08-12;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1281;2008-12-03;0;0;12;2008-12-03;0;1;0;0;71;;0;;3;1;0;0;0;0;2009-12-08;2009-12-06;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
49846;2008-12-21;1;0;11;2008-12-21;1;2;1;1;50;;0;;4;1;0;1;0;0;2008-12-23;2008-12-23;123;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
28436;2008-09-09;1;0;9;2008-09-09;0;1;3;0;66;;0;;1;1;0;0;0;0;2008-09-11;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
43755;2008-11-07;1;0;4;2008-11-07;0;2;1;1;57;;0;;4;1;0;1;0;0;2008-11-11;2008-11-08;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10558;2008-12-03;1;0;7;2008-12-03;1;1;0;0;63;;0;;4;1;0;0;0;0;2008-12-04;2008-12-03;464;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
2013;2008-07-17;0;0;12;2008-07-17;0;1;2;0;10;;0;;2;1;0;0;0;1;2008-07-18;2008-07-18;446;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
49456;2008-06-16;1;0;9;2008-06-16;0;3;2;0;31;;0;;4;1;0;1;0;0;2008-06-18;2008-06-17;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
12366;2008-11-10;1;0;9;2008-11-10;0;3;3;0;63;;0;;2;1;0;1;0;0;2008-11-12;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1329;2008-06-30;0;0;1;2008-06-30;0;1;0;0;61;;0;BQ;1;1;0;0;0;0;2008-07-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6791;2008-11-28;1;0;8;2008-11-23;1;1;0;0;19;;1;AX;1;1;0;0;0;0;2008-12-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3799;2008-04-04;1;0;5;2008-04-03;0;1;3;0;85;;0;BQ;3;2;0;0;0;0;2008-04-08;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
278;2008-06-25;1;1;9;2008-06-25;1;2;2;0;01;;0;BD;3;2;0;1;0;0;2009-06-29;2008-09-23;744;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
5613;2008-05-07;2;0;11;2008-05-07;0;1;3;0;50;;0;;2;2;0;0;0;0;2008-05-08;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1
56655;2008-04-15;0;0;4;2008-04-15;0;3;1;1;77;;0;;4;2;0;1;0;0;2008-04-17;2008-04-16;860;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
16093;2008-12-01;1;0;12;2008-12-01;1;1;0;0;63;;0;;5;5;0;0;0;0;2008-12-03;2008-12-02;1659;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
19239;2008-04-04;2;0;9;2008-04-04;0;1;0;0;20;;0;;4;2;0;0;0;0;2008-04-08;2008-04-05;591;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
61042;2008-11-14;1;0;8;2008-11-14;1;1;2;0;49;;0;;2;1;0;0;0;1;2008-11-18;2008-11-15;682;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
